metadata:2018-05-15 19:35:58
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
395,2018-05-15 20:05:23,0.0214,21,21.55,70,0,999.78,0
396,2018-05-15 20:05:29,0.0214,21,21.55,70,0,999.84,0
397,2018-05-15 20:05:33,0.0214,21,21.56,70,0,999.81,0
398,2018-05-15 20:05:37,0.0214,21,21.55,70,0,999.81,0
399,2018-05-15 20:05:42,0.0214,21,21.54,70,0,999.81,0
400,2018-05-15 20:05:46,0.0214,21,21.56,70,0,999.84,0
401,2018-05-15 20:05:50,0.0214,21,21.55,70,0,999.81,0
402,2018-05-15 20:05:55,0.0214,21,21.57,70,0,999.84,0
403,2018-05-15 20:05:59,0.0214,21,21.56,70,0,999.81,0
404,2018-05-15 20:06:04,0.0214,21,21.56,70,0,999.84,0
405,2018-05-15 20:06:09,0.0214,21,21.57,70,0,999.81,0
406,2018-05-15 20:06:13,0.0214,21,21.56,70,0,999.78,0
407,2018-05-15 20:06:17,0.0214,21,21.56,70,0,999.78,0
408,2018-05-15 20:06:22,0.0214,21,21.57,70,0,999.76,0
409,2018-05-15 20:06:26,0.0214,21,21.57,70,0,999.78,0
410,2018-05-15 20:06:30,0.0214,21,21.58,70,0,999.81,0
411,2018-05-15 20:06:36,0.0214,21,21.57,70,0,999.78,0
412,2018-05-15 20:06:40,0.0214,21,21.57,70,0,999.76,0
413,2018-05-15 20:06:44,0.0214,21,21.57,70,0,999.84,0
414,2018-05-15 20:06:49,0.0214,21,21.57,70,0,999.73,0
415,2018-05-15 20:06:53,0.0214,21,21.58,70,0,999.73,0
416,2018-05-15 20:06:57,0.0214,21,21.58,70,0,999.78,0
417,2018-05-15 20:07:03,0.0214,21,21.58,70,0,999.78,0
418,2018-05-15 20:07:07,0.0214,21,21.58,70,0,999.78,0
419,2018-05-15 20:07:11,0.0214,21,21.58,70,0,999.76,0
420,2018-05-15 20:07:16,0.0214,21,21.58,70,0,999.79,0
421,2018-05-15 20:07:20,0.0214,21,21.58,70,0,999.76,0
422,2018-05-15 20:07:24,0.0214,21,21.58,70,0,999.76,0
423,2018-05-15 20:07:29,0.0254,21,21.60,70,0,999.76,0
424,2018-05-15 20:07:34,0.0254,21,21.58,70,0,999.70,0
425,2018-05-15 20:07:38,0.0254,21,21.59,70,0,999.76,0
426,2018-05-15 20:07:43,0.0254,21,21.59,70,0,999.76,0
427,2018-05-15 20:07:47,0.0254,21,21.59,70,0,999.76,0
428,2018-05-15 20:07:51,0.0254,21,21.58,70,0,999.67,0
429,2018-05-15 20:07:56,0.0254,21,21.59,70,0,999.81,0
430,2018-05-15 20:08:00,0.0254,21,21.59,70,0,999.79,0
431,2018-05-15 20:08:04,0.0254,21,21.59,70,0,999.79,0
432,2018-05-15 20:08:10,0.0254,21,21.60,70,0,999.81,0
433,2018-05-15 20:08:14,0.0254,21,21.59,70,0,999.79,0
434,2018-05-15 20:08:18,0.0254,21,21.60,70,0,999.76,0
435,2018-05-15 20:08:23,0.0254,21,21.60,70,0,999.79,0
436,2018-05-15 20:08:27,0.0254,21,21.60,70,0,999.76,0
437,2018-05-15 20:08:31,0.0254,21,21.60,70,0,999.79,0
438,2018-05-15 20:08:37,0.0254,21,21.60,70,0,999.79,0
439,2018-05-15 20:08:41,0.0254,21,21.61,70,0,999.81,0
440,2018-05-15 20:08:45,0.0254,21,21.60,70,0,999.73,0
441,2018-05-15 20:08:50,0.0254,21,21.60,70,0,999.76,0
442,2018-05-15 20:08:54,0.0254,21,21.61,70,0,999.79,0
443,2018-05-15 20:08:58,0.0254,21,21.60,70,0,999.81,0
444,2018-05-15 20:09:04,0.0254,21,21.61,70,0,999.76,0
445,2018-05-15 20:09:08,0.0254,21,21.61,70,0,999.79,0
446,2018-05-15 20:09:12,0.0254,21,21.60,70,0,999.73,0
447,2018-05-15 20:09:17,0.0268,21,21.60,70,0,999.70,0
448,2018-05-15 20:09:21,0.0268,21,21.61,70,0,999.81,0
449,2018-05-15 20:09:25,0.0254,21,21.61,70,0,999.81,0
450,2018-05-15 20:09:30,0.0254,21,21.61,70,0,999.81,0
451,2018-05-15 20:09:34,0.0254,21,21.61,70,0,999.79,0
452,2018-05-15 20:09:38,0.0254,21,21.61,70,0,999.87,0
453,2018-05-15 20:09:44,0.0254,21,21.61,70,0,999.81,0
454,2018-05-15 20:09:48,0.0254,21,21.61,70,0,999.81,0
455,2018-05-15 20:09:52,0.0254,21,21.61,70,0,999.84,0
456,2018-05-15 20:09:57,0.0281,21,21.61,70,0,999.84,0
457,2018-05-15 20:10:01,0.0295,21,21.60,69,0,999.76,0
458,2018-05-15 20:10:05,0.0295,21,21.61,69,0,999.81,0
459,2018-05-15 20:10:11,0.0254,21,21.62,70,0,999.76,0
460,2018-05-15 20:10:15,0.0254,21,21.61,70,0,999.79,0
461,2018-05-15 20:10:19,0.0254,21,21.62,70,0,999.81,0
462,2018-05-15 20:10:24,0.0254,21,21.61,70,0,999.76,0
463,2018-05-15 20:10:28,0.0254,21,21.61,70,0,999.76,0
464,2018-05-15 20:10:32,0.0254,21,21.61,70,0,999.79,0
465,2018-05-15 20:10:38,0.0254,21,21.61,70,0,999.79,0
466,2018-05-15 20:10:42,0.0254,21,21.61,69,0,999.76,0
467,2018-05-15 20:10:46,0.0254,21,21.62,70,0,999.79,0
468,2018-05-15 20:10:51,0.0268,21,21.61,70,0,999.73,0
469,2018-05-15 20:10:55,0.0295,21,21.62,69,0,999.79,0
470,2018-05-15 20:10:59,0.0295,21,21.62,69,0,999.73,0
471,2018-05-15 20:11:04,0.0295,21,21.62,69,0,999.73,0
472,2018-05-15 20:11:08,0.0295,21,21.62,69,0,999.79,0
473,2018-05-15 20:11:12,0.0295,21,21.63,70,0,999.84,0
474,2018-05-15 20:11:18,0.0295,21,21.62,70,0,999.73,0
475,2018-05-15 20:11:22,0.0295,21,21.62,69,0,999.73,0
476,2018-05-15 20:11:26,0.0295,21,21.62,69,0,999.73,0
477,2018-05-15 20:11:31,0.0295,21,21.62,70,0,999.73,0
478,2018-05-15 20:11:35,0.0295,21,21.63,69,0,999.82,0
479,2018-05-15 20:11:39,0.0295,21,21.63,70,0,999.84,0
480,2018-05-15 20:11:45,0.0295,21,21.63,70,0,999.79,0
481,2018-05-15 20:11:49,0.0295,21,21.63,69,0,999.79,0
482,2018-05-15 20:11:53,0.0295,21,21.63,70,0,999.79,0
483,2018-05-15 20:11:58,0.0295,21,21.63,69,0,999.76,0
484,2018-05-15 20:12:02,0.0295,21,21.64,69,0,999.76,0
485,2018-05-15 20:12:06,0.0295,21,21.64,70,0,999.70,0
486,2018-05-15 20:12:12,0.0308,21,21.64,69,0,999.68,0
487,2018-05-15 20:12:16,0.0348,21,21.65,69,0,999.73,0
488,2018-05-15 20:12:20,0.0348,21,21.64,69,0,999.76,0
489,2018-05-15 20:12:25,0.0348,21,21.64,70,0,999.68,0
490,2018-05-15 20:12:29,0.0348,21,21.64,69,0,999.73,0
491,2018-05-15 20:12:33,0.0348,21,21.64,69,0,999.76,0
492,2018-05-15 20:12:38,0.0348,21,21.65,69,0,999.76,0
493,2018-05-15 20:12:42,0.0348,21,21.65,69,0,999.71,0
494,2018-05-15 20:12:47,0.0348,21,21.66,69,0,999.79,0
495,2018-05-15 20:12:52,0.0348,21,21.64,69,0,999.73,0
496,2018-05-15 20:12:56,0.0348,21,21.65,69,0,999.79,0
497,2018-05-15 20:13:00,0.0348,21,21.65,69,0,999.76,0
498,2018-05-15 20:13:05,0.0348,21,21.64,69,0,999.73,0
499,2018-05-15 20:13:09,0.0348,21,21.66,69,0,999.73,0
500,2018-05-15 20:13:13,0.0348,21,21.66,69,0,999.73,0
501,2018-05-15 20:13:19,0.0348,21,21.66,69,0,999.76,0
502,2018-05-15 20:13:23,0.0348,21,21.66,69,0,999.79,0
503,2018-05-15 20:13:27,0.0348,21,21.66,69,0,999.79,0
504,2018-05-15 20:13:32,0.0348,21,21.66,69,0,999.79,0
505,2018-05-15 20:13:36,0.0348,21,21.66,69,0,999.71,0
506,2018-05-15 20:13:40,0.0348,21,21.66,69,0,999.79,0
507,2018-05-15 20:13:46,0.0348,21,21.67,69,0,999.74,0
508,2018-05-15 20:13:50,0.0348,21,21.66,69,0,999.74,0
509,2018-05-15 20:13:54,0.0348,21,21.66,69,0,999.68,0
510,2018-05-15 20:13:59,0.0348,21,21.67,69,0,999.76,0
511,2018-05-15 20:14:03,0.0348,21,21.67,69,0,999.76,0
512,2018-05-15 20:14:07,0.0348,21,21.67,69,0,999.82,0
513,2018-05-15 20:14:12,0.0348,21,21.67,69,0,999.76,0
514,2018-05-15 20:14:17,0.0348,21,21.66,69,0,999.74,0
515,2018-05-15 20:14:21,0.0362,21,21.67,69,0,999.79,0
516,2018-05-15 20:14:26,0.0388,21,21.67,69,0,999.76,0
517,2018-05-15 20:14:30,0.0388,21,21.67,69,0,999.74,0
518,2018-05-15 20:14:34,0.0388,21,21.67,69,0,999.71,0
519,2018-05-15 20:14:39,0.0388,21,21.66,69,0,999.68,0
520,2018-05-15 20:14:43,0.0388,21,21.66,69,0,999.68,0
521,2018-05-15 20:14:47,0.0388,21,21.66,69,0,999.74,0
522,2018-05-15 20:14:53,0.0388,21,21.67,69,0,999.76,0
523,2018-05-15 20:14:57,0.0388,21,21.67,69,0,999.76,0
524,2018-05-15 20:15:01,0.0388,21,21.67,69,0,999.76,0
525,2018-05-15 20:15:06,0.0388,21,21.67,69,0,999.76,0
526,2018-05-15 20:15:10,0.0388,21,21.67,69,0,999.76,0
527,2018-05-15 20:15:14,0.0388,21,21.67,69,0,999.76,0
528,2018-05-15 20:15:20,0.0388,21,21.66,69,0,999.76,0
529,2018-05-15 20:15:24,0.0388,21,21.66,69,0,999.71,0
530,2018-05-15 20:15:28,0.0388,21,21.67,69,0,999.74,0
531,2018-05-15 20:15:33,0.0388,21,21.68,69,0,999.71,0
532,2018-05-15 20:15:37,0.0388,21,21.67,69,0,999.79,0
533,2018-05-15 20:15:41,0.0388,21,21.67,69,0,999.76,0
534,2018-05-15 20:15:47,0.0388,21,21.67,69,0,999.71,0
535,2018-05-15 20:15:51,0.0388,21,21.68,69,0,999.76,0
536,2018-05-15 20:15:55,0.0388,21,21.67,69,0,999.74,0
537,2018-05-15 20:16:00,0.0388,21,21.67,69,0,999.71,0
538,2018-05-15 20:16:04,0.0388,21,21.67,69,0,999.68,0
539,2018-05-15 20:16:08,0.0388,21,21.68,69,0,999.76,0
540,2018-05-15 20:16:13,0.0388,21,21.68,69,0,999.71,0
541,2018-05-15 20:16:17,0.0388,21,21.68,69,0,999.77,0
542,2018-05-15 20:16:21,0.0388,21,21.67,69,0,999.71,0
543,2018-05-15 20:16:27,0.0388,21,21.68,69,0,999.82,0
544,2018-05-15 20:16:31,0.0388,21,21.68,69,0,999.71,0
545,2018-05-15 20:16:35,0.0388,21,21.69,69,0,999.71,0
546,2018-05-15 20:16:40,0.0388,21,21.68,69,0,999.74,0
547,2018-05-15 20:16:44,0.0388,21,21.68,69,0,999.71,0
548,2018-05-15 20:16:48,0.0388,21,21.68,69,0,999.71,0
549,2018-05-15 20:16:54,0.0388,21,21.68,69,0,999.76,0
550,2018-05-15 20:16:58,0.0388,21,21.68,69,0,999.71,0
551,2018-05-15 20:17:02,0.0388,21,21.68,69,0,999.71,0
552,2018-05-15 20:17:07,0.0388,21,21.68,69,0,999.65,0
553,2018-05-15 20:17:11,0.0388,21,21.67,69,0,999.71,0
554,2018-05-15 20:17:15,0.0388,21,21.69,69,0,999.74,0
555,2018-05-15 20:17:21,0.0415,21,21.68,69,0,999.68,0
556,2018-05-15 20:17:25,0.0429,21,21.68,69,0,999.74,0
557,2018-05-15 20:17:29,0.0429,21,21.69,69,0,999.74,0
558,2018-05-15 20:17:34,0.0429,21,21.68,69,0,999.68,0
559,2018-05-15 20:17:38,0.0429,21,21.68,69,0,999.74,0
560,2018-05-15 20:17:42,0.0429,21,21.68,69,0,999.65,0
561,2018-05-15 20:17:47,0.0429,21,21.69,69,0,999.71,0
562,2018-05-15 20:17:51,0.0429,21,21.68,69,0,999.65,0
563,2018-05-15 20:17:56,0.0429,21,21.68,69,0,999.65,0
564,2018-05-15 20:18:01,0.0429,21,21.69,69,0,999.74,0
565,2018-05-15 20:18:05,0.0429,21,21.68,69,0,999.71,0
566,2018-05-15 20:18:09,0.0429,21,21.69,69,0,999.71,0
567,2018-05-15 20:18:14,0.0429,21,21.68,69,0,999.65,0
568,2018-05-15 20:18:18,0.0429,21,21.69,69,0,999.63,0
569,2018-05-15 20:18:22,0.0429,21,21.69,69,0,999.68,0
570,2018-05-15 20:18:28,0.0429,21,21.68,69,0,999.65,0
571,2018-05-15 20:18:32,0.0429,21,21.69,69,0,999.68,0
572,2018-05-15 20:18:36,0.0429,21,21.68,69,0,999.65,0
573,2018-05-15 20:18:41,0.0429,21,21.69,69,0,999.65,0
574,2018-05-15 20:18:45,0.0429,21,21.70,69,0,999.65,0
575,2018-05-15 20:18:49,0.0429,21,21.69,69,0,999.60,0
576,2018-05-15 20:18:55,0.0429,21,21.69,69,0,999.65,0
577,2018-05-15 20:18:59,0.0429,21,21.69,69,0,999.65,0
578,2018-05-15 20:19:03,0.0429,21,21.69,69,0,999.63,0
579,2018-05-15 20:19:08,0.0429,21,21.70,69,0,999.65,0
580,2018-05-15 20:19:12,0.0429,21,21.69,69,0,999.68,0
581,2018-05-15 20:19:16,0.0429,21,21.70,69,0,999.60,0
582,2018-05-15 20:19:21,0.0429,21,21.70,69,0,999.60,0
583,2018-05-15 20:19:26,0.0429,21,21.70,69,0,999.65,0
584,2018-05-15 20:19:30,0.0429,21,21.68,69,0,999.63,0
585,2018-05-15 20:19:35,0.0429,21,21.70,69,0,999.60,0
586,2018-05-15 20:19:39,0.0429,21,21.70,69,0,999.60,0
587,2018-05-15 20:19:43,0.0429,21,21.69,69,0,999.68,0
588,2018-05-15 20:19:48,0.0429,21,21.69,69,0,999.60,0
589,2018-05-15 20:19:52,0.0429,21,21.69,69,0,999.63,0
590,2018-05-15 20:19:56,0.0429,21,21.68,69,0,999.57,0
591,2018-05-15 20:20:02,0.0429,21,21.70,69,0,999.63,0
592,2018-05-15 20:20:06,0.0429,21,21.69,69,0,999.60,0
593,2018-05-15 20:20:10,0.0429,21,21.70,69,0,999.60,0
594,2018-05-15 20:20:15,0.0429,21,21.69,69,0,999.63,0
595,2018-05-15 20:20:19,0.0429,21,21.70,69,0,999.63,0
596,2018-05-15 20:20:23,0.0429,21,21.69,69,0,999.63,0
597,2018-05-15 20:20:29,0.0429,21,21.69,69,0,999.54,0
598,2018-05-15 20:20:33,0.0429,21,21.69,69,0,999.57,0
599,2018-05-15 20:20:37,0.0429,21,21.69,69,0,999.57,0
600,2018-05-15 20:20:42,0.0429,21,21.70,69,0,999.57,0
601,2018-05-15 20:20:46,0.0429,21,21.70,69,0,999.57,0
602,2018-05-15 20:20:50,0.0429,21,21.70,69,0,999.57,0
603,2018-05-15 20:20:56,0.0429,21,21.69,69,0,999.54,0
604,2018-05-15 20:21:00,0.0429,21,21.70,69,0,999.54,0
605,2018-05-15 20:21:04,0.0429,21,21.70,69,0,999.60,0
606,2018-05-15 20:21:09,0.0429,21,21.71,69,0,999.60,0
607,2018-05-15 20:21:13,0.0429,21,21.71,69,0,999.68,0
608,2018-05-15 20:21:17,0.0429,21,21.70,69,0,999.57,0
609,2018-05-15 20:21:22,0.0429,21,21.70,69,0,999.54,0
610,2018-05-15 20:21:26,0.0429,21,21.70,69,0,999.60,0
611,2018-05-15 20:21:30,0.0429,21,21.71,69,0,999.60,0
612,2018-05-15 20:21:36,0.0429,21,21.70,69,0,999.57,0
613,2018-05-15 20:21:40,0.0429,21,21.70,69,0,999.57,0
614,2018-05-15 20:21:44,0.0429,21,21.71,69,0,999.63,0
615,2018-05-15 20:21:49,0.0429,21,21.71,69,0,999.63,0
616,2018-05-15 20:21:53,0.0429,21,21.72,69,0,999.68,0
617,2018-05-15 20:21:57,0.0429,21,21.72,69,0,999.63,0
618,2018-05-15 20:22:03,0.0429,21,21.70,69,0,999.57,0
619,2018-05-15 20:22:07,0.0429,21,21.72,69,0,999.60,0
620,2018-05-15 20:22:11,0.0429,21,21.71,69,0,999.57,0
621,2018-05-15 20:22:16,0.0429,21,21.71,69,0,999.60,0
622,2018-05-15 20:22:20,0.0429,21,21.71,69,0,999.60,0
623,2018-05-15 20:22:24,0.0429,21,21.71,69,0,999.57,0
624,2018-05-15 20:22:30,0.0429,21,21.72,69,0,999.60,0
625,2018-05-15 20:22:34,0.0429,21,21.71,69,0,999.60,0
626,2018-05-15 20:22:38,0.0429,21,21.72,69,0,999.60,0
627,2018-05-15 20:22:43,0.0469,21,21.72,69,0,999.60,0
628,2018-05-15 20:22:47,0.0469,21,21.72,69,0,999.52,0
629,2018-05-15 20:22:51,0.0469,21,21.71,69,0,999.57,0
630,2018-05-15 20:22:56,0.0469,21,21.72,69,0,999.49,0
631,2018-05-15 20:23:00,0.0469,21,21.72,69,0,999.52,0
632,2018-05-15 20:23:04,0.0469,21,21.72,69,0,999.54,0
633,2018-05-15 20:23:10,0.0469,21,21.72,69,0,999.49,0
634,2018-05-15 20:23:14,0.0469,21,21.72,69,0,999.46,0
635,2018-05-15 20:23:18,0.0469,21,21.71,69,0,999.57,0
636,2018-05-15 20:23:23,0.0469,21,21.72,69,0,999.52,0
637,2018-05-15 20:23:27,0.0469,21,21.72,69,0,999.52,0
638,2018-05-15 20:23:31,0.0469,21,21.71,69,0,999.49,0
639,2018-05-15 20:23:37,0.0469,21,21.71,69,0,999.46,0
640,2018-05-15 20:23:41,0.0469,21,21.71,69,0,999.54,0
641,2018-05-15 20:23:45,0.0469,21,21.72,69,0,999.57,0
642,2018-05-15 20:23:50,0.0469,21,21.72,69,0,999.60,0
643,2018-05-15 20:23:54,0.0469,21,21.71,69,0,999.46,0
644,2018-05-15 20:23:58,0.0469,21,21.71,69,0,999.57,0
645,2018-05-15 20:24:04,0.0469,21,21.72,69,0,999.54,0
646,2018-05-15 20:24:08,0.0469,21,21.73,69,0,999.55,0
647,2018-05-15 20:24:12,0.0482,21,21.72,69,0,999.54,0
648,2018-05-15 20:24:17,0.0522,21,21.72,69,0,999.49,0
649,2018-05-15 20:24:21,0.0496,21,21.72,69,0,999.52,0
650,2018-05-15 20:24:25,0.0496,21,21.72,69,0,999.49,0
651,2018-05-15 20:24:30,0.0522,21,21.72,69,0,999.43,0
652,2018-05-15 20:24:34,0.0522,21,21.71,69,0,999.49,0
653,2018-05-15 20:24:39,0.0522,21,21.72,69,0,999.52,0
654,2018-05-15 20:24:44,0.0522,21,21.72,69,0,999.49,0
655,2018-05-15 20:24:48,0.0522,21,21.72,69,0,999.52,0
656,2018-05-15 20:24:52,0.0522,21,21.72,69,0,999.55,0
657,2018-05-15 20:24:57,0.0522,21,21.72,69,0,999.57,0
658,2018-05-15 20:25:01,0.0522,21,21.72,69,0,999.55,0
659,2018-05-15 20:25:05,0.0522,21,21.72,69,0,999.52,0
660,2018-05-15 20:25:11,0.0522,21,21.72,69,0,999.49,0
661,2018-05-15 20:25:15,0.0522,21,21.73,69,0,999.49,0
662,2018-05-15 20:25:19,0.0522,21,21.73,69,0,999.52,0
663,2018-05-15 20:25:24,0.0522,21,21.73,69,0,999.52,0
664,2018-05-15 20:25:28,0.0522,21,21.72,69,0,999.49,0
665,2018-05-15 20:25:32,0.0522,21,21.72,69,0,999.52,0
666,2018-05-15 20:25:38,0.0522,21,21.72,69,0,999.41,0
667,2018-05-15 20:25:42,0.0522,21,21.73,69,0,999.52,0
668,2018-05-15 20:25:46,0.0522,21,21.73,69,0,999.55,0
669,2018-05-15 20:25:51,0.0522,21,21.73,69,0,999.52,0
670,2018-05-15 20:25:55,0.0522,21,21.73,69,0,999.49,0
671,2018-05-15 20:25:59,0.0522,21,21.74,69,0,999.57,0
672,2018-05-15 20:26:05,0.0522,21,21.73,69,0,999.57,0
673,2018-05-15 20:26:09,0.0522,22,21.73,70,0,999.55,0
674,2018-05-15 20:26:13,0.0522,21,21.73,69,0,999.55,0
675,2018-05-15 20:26:18,0.0522,22,21.74,70,0,999.49,0
676,2018-05-15 20:26:22,0.0522,21,21.74,69,0,999.49,0
677,2018-05-15 20:26:26,0.0522,21,21.73,69,0,999.52,0
678,2018-05-15 20:26:31,0.0522,22,21.73,70,0,999.49,0
679,2018-05-15 20:26:35,0.0522,21,21.74,69,0,999.49,0
680,2018-05-15 20:26:39,0.0522,21,21.74,69,0,999.49,0
681,2018-05-15 20:26:45,0.0522,22,21.74,70,0,999.52,0
682,2018-05-15 20:26:49,0.0522,21,21.74,69,0,999.46,0
683,2018-05-15 20:26:53,0.0522,21,21.75,69,0,999.58,0
684,2018-05-15 20:26:58,0.0522,21,21.75,69,0,999.55,0
685,2018-05-15 20:27:02,0.0522,21,21.74,69,0,999.46,0
686,2018-05-15 20:27:06,0.0522,21,21.74,69,0,999.52,0
687,2018-05-15 20:27:12,0.0522,21,21.74,69,0,999.52,0
688,2018-05-15 20:27:16,0.0522,21,21.75,69,0,999.52,0
689,2018-05-15 20:27:20,0.0522,21,21.74,69,0,999.46,0
690,2018-05-15 20:27:25,0.0522,21,21.75,69,0,999.52,0
691,2018-05-15 20:27:29,0.0522,21,21.74,69,0,999.52,0
692,2018-05-15 20:27:33,0.0522,21,21.74,69,0,999.49,0
693,2018-05-15 20:27:39,0.0522,21,21.75,69,0,999.55,0
694,2018-05-15 20:27:43,0.0522,21,21.74,69,0,999.49,0
695,2018-05-15 20:27:47,0.0522,21,21.75,69,0,999.52,0
696,2018-05-15 20:27:52,0.0522,21,21.74,69,0,999.49,0
697,2018-05-15 20:27:56,0.0522,22,21.76,70,0,999.52,0
698,2018-05-15 20:28:00,0.0522,21,21.75,69,0,999.55,0
699,2018-05-15 20:28:05,0.0522,22,21.75,70,0,999.55,0
700,2018-05-15 20:28:09,0.0522,21,21.75,69,0,999.52,0
701,2018-05-15 20:28:13,0.0522,21,21.76,69,0,999.52,0
702,2018-05-15 20:28:19,0.0522,21,21.75,69,0,999.49,0
703,2018-05-15 20:28:23,0.0522,21,21.76,69,0,999.49,0
704,2018-05-15 20:28:27,0.0522,21,21.76,69,0,999.49,0
705,2018-05-15 20:28:32,0.0522,21,21.76,69,0,999.52,0
706,2018-05-15 20:28:36,0.0522,21,21.76,69,0,999.52,0
707,2018-05-15 20:28:40,0.0522,22,21.75,70,0,999.58,0
708,2018-05-15 20:28:46,0.0522,22,21.76,70,0,999.52,0
709,2018-05-15 20:28:50,0.0549,21,21.76,69,0,999.52,0
710,2018-05-15 20:28:54,0.0563,22,21.76,70,0,999.58,0
711,2018-05-15 20:28:59,0.0563,22,21.75,70,0,999.52,0
712,2018-05-15 20:29:03,0.0563,22,21.76,70,0,999.49,0
713,2018-05-15 20:29:07,0.0563,21,21.76,69,0,999.52,0
714,2018-05-15 20:29:13,0.0563,22,21.76,70,0,999.52,0
715,2018-05-15 20:29:17,0.0563,21,21.77,69,0,999.55,0
716,2018-05-15 20:29:21,0.0563,22,21.76,70,0,999.52,0
717,2018-05-15 20:29:26,0.0563,22,21.76,70,0,999.52,0
718,2018-05-15 20:29:30,0.0563,22,21.76,70,0,999.52,0
719,2018-05-15 20:29:34,0.0563,22,21.77,70,0,999.55,0
720,2018-05-15 20:29:39,0.0563,22,21.77,70,0,999.52,0
721,2018-05-15 20:29:43,0.0563,22,21.77,70,0,999.55,0
722,2018-05-15 20:29:48,0.0563,22,21.78,70,0,999.52,0
723,2018-05-15 20:29:53,0.0563,22,21.77,70,0,999.55,0
724,2018-05-15 20:29:57,0.0563,22,21.76,70,0,999.46,0
725,2018-05-15 20:30:01,0.0563,22,21.77,70,0,999.52,0
726,2018-05-15 20:30:06,0.0563,22,21.78,70,0,999.52,0
727,2018-05-15 20:30:10,0.0563,22,21.77,70,0,999.60,0
728,2018-05-15 20:30:14,0.0563,22,21.77,70,0,999.55,0
729,2018-05-15 20:30:20,0.0563,22,21.78,70,0,999.52,0
730,2018-05-15 20:30:24,0.0563,22,21.77,70,0,999.49,0
731,2018-05-15 20:30:28,0.0589,22,21.77,70,0,999.49,0
732,2018-05-15 20:30:33,0.0603,22,21.77,70,0,999.46,0
733,2018-05-15 20:30:37,0.0603,22,21.77,70,0,999.52,0
734,2018-05-15 20:30:41,0.0603,22,21.77,70,0,999.44,0
735,2018-05-15 20:30:47,0.0603,22,21.77,70,0,999.44,0
736,2018-05-15 20:30:51,0.0603,22,21.77,70,0,999.52,0
737,2018-05-15 20:30:55,0.0603,22,21.77,69,0,999.46,0
738,2018-05-15 20:31:00,0.0603,22,21.77,70,0,999.46,0
739,2018-05-15 20:31:04,0.0603,22,21.78,70,0,999.46,0
740,2018-05-15 20:31:08,0.0603,22,21.77,70,0,999.44,0
741,2018-05-15 20:31:13,0.0603,22,21.77,70,0,999.44,0
742,2018-05-15 20:31:18,0.0603,22,21.77,70,0,999.44,0
743,2018-05-15 20:31:22,0.0603,22,21.78,69,0,999.44,0
744,2018-05-15 20:31:27,0.0603,21,21.77,69,0,999.46,0
745,2018-05-15 20:31:31,0.0603,22,21.78,70,0,999.49,0
746,2018-05-15 20:31:35,0.0603,21,21.78,69,0,999.44,0
747,2018-05-15 20:31:40,0.0603,22,21.78,69,0,999.44,0
748,2018-05-15 20:31:44,0.0603,22,21.78,70,0,999.49,0
749,2018-05-15 20:31:48,0.0603,22,21.77,70,0,999.49,0
750,2018-05-15 20:31:54,0.0603,22,21.78,70,0,999.44,0
751,2018-05-15 20:31:58,0.0603,21,21.78,69,0,999.38,0
752,2018-05-15 20:32:02,0.0603,22,21.78,70,0,999.41,0
753,2018-05-15 20:32:07,0.0603,21,21.78,69,0,999.35,0
754,2018-05-15 20:32:11,0.0603,22,21.78,70,0,999.35,0
755,2018-05-15 20:32:15,0.0603,21,21.77,69,0,999.38,0
756,2018-05-15 20:32:21,0.0603,21,21.78,69,0,999.35,0
757,2018-05-15 20:32:25,0.0603,22,21.78,70,0,999.38,0
758,2018-05-15 20:32:29,0.0603,21,21.78,69,0,999.35,0
759,2018-05-15 20:32:34,0.0603,22,21.78,70,0,999.35,0
760,2018-05-15 20:32:38,0.0603,21,21.78,69,0,999.38,0
761,2018-05-15 20:32:42,0.0603,22,21.78,70,0,999.38,0
762,2018-05-15 20:32:48,0.0603,21,21.79,69,0,999.38,0
763,2018-05-15 20:32:52,0.0603,22,21.78,70,0,999.38,0
764,2018-05-15 20:32:56,0.0603,21,21.78,69,0,999.38,0
765,2018-05-15 20:33:01,0.0603,21,21.78,69,0,999.38,0
766,2018-05-15 20:33:05,0.0603,21,21.78,69,0,999.33,0
767,2018-05-15 20:33:09,0.0603,21,21.78,69,0,999.33,0
768,2018-05-15 20:33:14,0.0629,22,21.79,70,0,999.41,0
769,2018-05-15 20:33:18,0.0643,21,21.79,69,0,999.38,0
770,2018-05-15 20:33:22,0.0643,22,21.79,70,0,999.41,0
771,2018-05-15 20:33:28,0.0643,21,21.79,69,0,999.38,0
772,2018-05-15 20:33:32,0.0643,22,21.79,70,0,999.38,0
773,2018-05-15 20:33:36,0.0643,21,21.78,69,0,999.27,0
774,2018-05-15 20:33:41,0.0643,22,21.79,70,0,999.38,0
775,2018-05-15 20:33:45,0.0643,21,21.78,69,0,999.27,0
776,2018-05-15 20:33:49,0.0643,22,21.79,70,0,999.33,0
777,2018-05-15 20:33:55,0.0643,22,21.80,70,0,999.33,0
778,2018-05-15 20:33:59,0.0643,22,21.79,70,0,999.33,0
779,2018-05-15 20:34:03,0.0643,22,21.78,70,0,999.30,0
780,2018-05-15 20:34:08,0.0643,21,21.79,69,0,999.30,0
781,2018-05-15 20:34:12,0.0643,22,21.78,70,0,999.27,0
